CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000001720511XQ;04/02/2018;7;0,101;R
ES0021000001720511XQ;04/02/2018;8;0,103;R
ES0021000001720511XQ;04/02/2018;9;0,317;R
ES0021000001720511XQ;04/02/2018;10;0,754;R
ES0021000001720511XQ;04/02/2018;11;2,117;R
ES0021000001720511XQ;04/02/2018;12;2,567;R
ES0021000001720511XQ;04/02/2018;13;2,646;R
ES0021000001720511XQ;04/02/2018;14;4,698;R
ES0021000001720511XQ;04/02/2018;15;6,368;R
ES0021000001720511XQ;04/02/2018;16;3,057;R
ES0021000001720511XQ;04/02/2018;17;3,691;R
ES0021000001720511XQ;04/02/2018;18;2,337;R
ES0021000001720511XQ;04/02/2018;19;1,232;R
ES0021000001720511XQ;04/02/2018;20;0,683;R
ES0021000001720511XQ;04/02/2018;21;2,862;R
ES0021000001720511XQ;04/02/2018;22;1,128;R
ES0021000001720511XQ;04/02/2018;23;0,718;R
ES0021000001720511XQ;04/02/2018;24;1,672;R
ES0021000001720511XQ;05/02/2018;1;2,519;R
ES0021000001720511XQ;05/02/2018;2;1,850;R
ES0021000001720511XQ;05/02/2018;3;0,304;R
