Fecha,Fecha.1,Consumo_kWh,Fecha,TPD
2018-03-04 00:00:00,2018-03-04 00:00:00,0.3683398438530462,2018-03-04 00:00:00,117.81245000229623
2018-03-04 01:00:00,2018-03-04 01:00:00,0.3664747109208772,2018-03-04 01:00:00,121.05931940102508
2018-03-04 02:00:00,2018-03-04 02:00:00,0.3644103559924399,2018-03-04 02:00:00,127.39413574851892
2018-03-04 03:00:00,2018-03-04 03:00:00,0.3698871577492813,2018-03-04 03:00:00,127.24047786436115
2018-03-04 04:00:00,2018-03-04 04:00:00,0.3533654409266893,2018-03-04 04:00:00,127.99407724352983
2018-03-04 05:00:00,2018-03-04 05:00:00,0.3486658720957515,2018-03-04 05:00:00,127.96987509068529
2018-03-04 06:00:00,2018-03-04 06:00:00,0.6222547322381949,2018-03-04 06:00:00,126.31752030880173
2018-03-04 07:00:00,2018-03-04 07:00:00,0.5463573686728936,2018-03-04 07:00:00,124.78802708822118
2018-03-04 08:00:00,2018-03-04 08:00:00,0.4874002396995104,2018-03-04 08:00:00,124.81622631539236
2018-03-04 09:00:00,2018-03-04 09:00:00,0.7021321547498962,2018-03-04 09:00:00,123.71458190534682
2018-03-04 10:00:00,2018-03-04 10:00:00,0.9427128485291724,2018-03-04 10:00:00,122.5992015906077
2018-03-04 11:00:00,2018-03-04 11:00:00,0.8993758970700702,2018-03-04 11:00:00,121.96924926148229
2018-03-04 12:00:00,2018-03-04 12:00:00,0.9357800152356816,2018-03-04 12:00:00,123.5064391612083
2018-03-04 13:00:00,2018-03-04 13:00:00,0.9585552272447226,2018-03-04 13:00:00,126.94681966418312
2018-03-04 14:00:00,2018-03-04 14:00:00,0.997985693364798,2018-03-04 14:00:00,130.58436632496029
2018-03-04 15:00:00,2018-03-04 15:00:00,0.84176022489953,2018-03-04 15:00:00,131.65877717600938
2018-03-04 16:00:00,2018-03-04 16:00:00,0.9409530684487916,2018-03-04 16:00:00,131.99473090575572
2018-03-04 17:00:00,2018-03-04 17:00:00,0.6824892561129665,2018-03-04 17:00:00,130.79185664039878
2018-03-04 18:00:00,2018-03-04 18:00:00,0.7057996087558177,2018-03-04 18:00:00,126.9850473692032
2018-03-04 19:00:00,2018-03-04 19:00:00,0.7983373973043371,2018-03-04 19:00:00,125.80876277419368
2018-03-04 20:00:00,2018-03-04 20:00:00,0.9887487283394896,2018-03-04 20:00:00,122.49130275792494
2018-03-04 21:00:00,2018-03-04 21:00:00,1.042482447978886,2018-03-04 21:00:00,119.73685467596913
2018-03-04 22:00:00,2018-03-04 22:00:00,0.9787310134780952,2018-03-04 22:00:00,118.30409732340405
2018-03-04 23:00:00,2018-03-04 23:00:00,0.8173502334098645,2018-03-04 23:00:00,117.72791245350024
2018-03-05 00:00:00,2018-03-05 00:00:00,0.7776840893242895,2018-03-05 00:00:00,118.04594087189518
2018-03-05 01:00:00,2018-03-05 01:00:00,0.9220696503812064,2018-03-05 01:00:00,121.27556643714031
2018-03-05 02:00:00,2018-03-05 02:00:00,0.27118035360308723,2018-03-05 02:00:00,127.57658444167816
