CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000001720511XQ;10/04/2018;21;0,464;R
ES0021000001720511XQ;10/04/2018;22;1,008;R
ES0021000001720511XQ;10/04/2018;23;0,558;R
ES0021000001720511XQ;10/04/2018;24;0,598;R
ES0021000001720511XQ;11/04/2018;1;0,462;R
ES0021000001720511XQ;11/04/2018;2;0,523;R
ES0021000001720511XQ;11/04/2018;3;0,258;R
ES0021000001720511XQ;11/04/2018;4;0,238;R
ES0021000001720511XQ;11/04/2018;5;0,353;R
ES0021000001720511XQ;11/04/2018;6;0,353;R
ES0021000001720511XQ;11/04/2018;7;0,747;R
ES0021000001720511XQ;11/04/2018;8;0,400;R
ES0021000001720511XQ;11/04/2018;9;0,408;R
ES0021000001720511XQ;11/04/2018;10;0,224;R
ES0021000001720511XQ;11/04/2018;11;0,270;R
ES0021000001720511XQ;11/04/2018;12;0,263;R
ES0021000001720511XQ;11/04/2018;13;0,411;R
ES0021000001720511XQ;11/04/2018;14;0,221;R
ES0021000001720511XQ;11/04/2018;15;0,220;R
ES0021000001720511XQ;11/04/2018;16;0,561;R
ES0021000001720511XQ;11/04/2018;17;0,982;R
ES0021000001720511XQ;11/04/2018;18;0,787;R
ES0021000001720511XQ;11/04/2018;19;0,278;R
ES0021000001720511XQ;11/04/2018;20;0,273;R
ES0021000001720511XQ;11/04/2018;21;0,542;R
ES0021000001720511XQ;11/04/2018;22;0,862;R
ES0021000001720511XQ;11/04/2018;23;0,476;R
ES0021000001720511XQ;11/04/2018;24;0,491;R
ES0021000001720511XQ;12/04/2018;1;0,387;E
ES0021000001720511XQ;12/04/2018;2;0,311;E
ES0021000001720511XQ;12/04/2018;3;0,277;E
ES0021000001720511XQ;12/04/2018;4;0,263;E
ES0021000001720511XQ;12/04/2018;5;0,259;E
ES0021000001720511XQ;12/04/2018;6;0,267;E
ES0021000001720511XQ;12/04/2018;7;0,314;E
ES0021000001720511XQ;12/04/2018;8;0,419;E
ES0021000001720511XQ;12/04/2018;9;0,506;E
ES0021000001720511XQ;12/04/2018;10;0,557;E
ES0021000001720511XQ;12/04/2018;11;0,594;E
ES0021000001720511XQ;12/04/2018;12;0,602;E
ES0021000001720511XQ;12/04/2018;13;0,612;E
ES0021000001720511XQ;12/04/2018;14;0,627;E
ES0021000001720511XQ;12/04/2018;15;0,597;E
ES0021000001720511XQ;12/04/2018;16;0,551;E
ES0021000001720511XQ;12/04/2018;17;0,537;E
ES0021000001720511XQ;12/04/2018;18;0,549;E
ES0021000001720511XQ;12/04/2018;19;0,560;E
ES0021000001720511XQ;12/04/2018;20;0,581;E
ES0021000001720511XQ;12/04/2018;21;0,645;E
ES0021000001720511XQ;12/04/2018;22;0,702;E
ES0021000001720511XQ;12/04/2018;23;0,626;E
ES0021000001720511XQ;12/04/2018;24;0,506;E
ES0021000001720511XQ;13/04/2018;1;0,941;R
ES0021000001720511XQ;13/04/2018;2;0,205;R
ES0021000001720511XQ;13/04/2018;3;0,343;R
ES0021000001720511XQ;13/04/2018;4;0,204;R
ES0021000001720511XQ;13/04/2018;5;0,183;R
ES0021000001720511XQ;13/04/2018;6;0,106;R
ES0021000001720511XQ;13/04/2018;7;0,735;R
ES0021000001720511XQ;13/04/2018;8;0,284;R
ES0021000001720511XQ;13/04/2018;9;0,415;R
ES0021000001720511XQ;13/04/2018;10;1,778;R
ES0021000001720511XQ;13/04/2018;11;2,330;R
ES0021000001720511XQ;13/04/2018;12;1,039;R
ES0021000001720511XQ;13/04/2018;13;1,298;R
ES0021000001720511XQ;13/04/2018;14;0,256;R
ES0021000001720511XQ;13/04/2018;15;1,175;R
ES0021000001720511XQ;13/04/2018;16;0,660;R
ES0021000001720511XQ;13/04/2018;17;2,075;R
ES0021000001720511XQ;13/04/2018;18;0,764;R
ES0021000001720511XQ;13/04/2018;19;0,462;R
ES0021000001720511XQ;13/04/2018;20;0,475;R
ES0021000001720511XQ;13/04/2018;21;0,410;R
ES0021000001720511XQ;13/04/2018;22;1,420;R
ES0021000001720511XQ;13/04/2018;23;1,276;R
ES0021000001720511XQ;13/04/2018;24;1,028;R
ES0021000001720511XQ;14/04/2018;1;0,796;R
ES0021000001720511XQ;14/04/2018;2;0,252;R
ES0021000001720511XQ;14/04/2018;3;0,238;R
ES0021000001720511XQ;14/04/2018;4;0,198;R
ES0021000001720511XQ;14/04/2018;5;0,196;R
ES0021000001720511XQ;14/04/2018;6;0,183;R
ES0021000001720511XQ;14/04/2018;7;0,139;R
ES0021000001720511XQ;14/04/2018;8;0,484;R
ES0021000001720511XQ;14/04/2018;9;1,917;R
ES0021000001720511XQ;14/04/2018;10;0,608;R
ES0021000001720511XQ;14/04/2018;11;0,309;R
ES0021000001720511XQ;14/04/2018;12;0,374;R
ES0021000001720511XQ;14/04/2018;13;0,510;R
ES0021000001720511XQ;14/04/2018;14;1,305;R
ES0021000001720511XQ;14/04/2018;15;2,165;R
ES0021000001720511XQ;14/04/2018;16;1,065;R
ES0021000001720511XQ;14/04/2018;17;0,549;R
ES0021000001720511XQ;14/04/2018;18;0,472;R
ES0021000001720511XQ;14/04/2018;19;0,472;R
ES0021000001720511XQ;14/04/2018;20;0,427;R
ES0021000001720511XQ;14/04/2018;21;0,429;R
ES0021000001720511XQ;14/04/2018;22;0,540;R
ES0021000001720511XQ;14/04/2018;23;1,232;R
ES0021000001720511XQ;14/04/2018;24;2,259;R
ES0021000001720511XQ;15/04/2018;1;1,126;R
ES0021000001720511XQ;15/04/2018;2;0,453;R
ES0021000001720511XQ;15/04/2018;3;0,387;R
ES0021000001720511XQ;15/04/2018;4;0,436;R
ES0021000001720511XQ;15/04/2018;5;0,324;R
ES0021000001720511XQ;15/04/2018;6;0,326;R
ES0021000001720511XQ;15/04/2018;7;0,250;R
ES0021000001720511XQ;15/04/2018;8;0,238;R
ES0021000001720511XQ;15/04/2018;9;0,244;R
ES0021000001720511XQ;15/04/2018;10;0,261;R
ES0021000001720511XQ;15/04/2018;11;0,815;R
ES0021000001720511XQ;15/04/2018;12;1,531;R
ES0021000001720511XQ;15/04/2018;13;1,580;R
ES0021000001720511XQ;15/04/2018;14;1,370;R
ES0021000001720511XQ;15/04/2018;15;2,482;R
ES0021000001720511XQ;15/04/2018;16;1,404;R
ES0021000001720511XQ;15/04/2018;17;2,399;R
ES0021000001720511XQ;15/04/2018;18;0,641;R
ES0021000001720511XQ;15/04/2018;19;0,552;R
ES0021000001720511XQ;15/04/2018;20;0,425;R
ES0021000001720511XQ;15/04/2018;21;0,394;R
ES0021000001720511XQ;15/04/2018;22;0,985;R
ES0021000001720511XQ;15/04/2018;23;1,289;R
ES0021000001720511XQ;15/04/2018;24;2,603;R
ES0021000001720511XQ;16/04/2018;1;2,170;R
ES0021000001720511XQ;16/04/2018;2;0,358;R
ES0021000001720511XQ;16/04/2018;3;0,275;R
ES0021000001720511XQ;16/04/2018;4;0,239;R
ES0021000001720511XQ;16/04/2018;5;0,279;R
ES0021000001720511XQ;16/04/2018;6;0,289;R
ES0021000001720511XQ;16/04/2018;7;1,740;R
ES0021000001720511XQ;16/04/2018;8;1,016;R
ES0021000001720511XQ;16/04/2018;9;0,228;R
ES0021000001720511XQ;16/04/2018;10;0,663;R
ES0021000001720511XQ;16/04/2018;11;0,782;R
ES0021000001720511XQ;16/04/2018;12;0,412;R
ES0021000001720511XQ;16/04/2018;13;0,414;R
ES0021000001720511XQ;16/04/2018;14;0,408;R
ES0021000001720511XQ;16/04/2018;15;0,776;R
ES0021000001720511XQ;16/04/2018;16;1,152;R
ES0021000001720511XQ;16/04/2018;17;1,091;R
ES0021000001720511XQ;16/04/2018;18;0,406;R
ES0021000001720511XQ;16/04/2018;19;0,382;R
ES0021000001720511XQ;16/04/2018;20;0,403;R
ES0021000001720511XQ;16/04/2018;21;0,389;R
ES0021000001720511XQ;16/04/2018;22;1,181;R
ES0021000001720511XQ;16/04/2018;23;2,131;R
ES0021000001720511XQ;16/04/2018;24;2,133;R
ES0021000001720511XQ;17/04/2018;1;0,900;R
ES0021000001720511XQ;17/04/2018;2;0,308;R
ES0021000001720511XQ;17/04/2018;3;0,329;R
ES0021000001720511XQ;17/04/2018;4;0,284;R
ES0021000001720511XQ;17/04/2018;5;0,238;R
ES0021000001720511XQ;17/04/2018;6;0,241;R
ES0021000001720511XQ;17/04/2018;7;1,746;R
ES0021000001720511XQ;17/04/2018;8;0,967;R
ES0021000001720511XQ;17/04/2018;9;0,245;R
ES0021000001720511XQ;17/04/2018;10;0,225;R
ES0021000001720511XQ;17/04/2018;11;0,227;R
ES0021000001720511XQ;17/04/2018;12;0,270;R
ES0021000001720511XQ;17/04/2018;13;0,276;R
ES0021000001720511XQ;17/04/2018;14;0,230;R
ES0021000001720511XQ;17/04/2018;15;0,229;R
ES0021000001720511XQ;17/04/2018;16;0,579;R
ES0021000001720511XQ;17/04/2018;17;1,372;R
ES0021000001720511XQ;17/04/2018;18;1,141;R
ES0021000001720511XQ;17/04/2018;19;0,245;R
ES0021000001720511XQ;17/04/2018;20;0,248;R
ES0021000001720511XQ;17/04/2018;21;0,394;R
ES0021000001720511XQ;17/04/2018;22;0,911;R
ES0021000001720511XQ;17/04/2018;23;2,136;R
ES0021000001720511XQ;17/04/2018;24;0,584;R
ES0021000001720511XQ;18/04/2018;1;1,532;R
ES0021000001720511XQ;18/04/2018;2;0,317;R
ES0021000001720511XQ;18/04/2018;3;0,250;R
ES0021000001720511XQ;18/04/2018;4;0,242;R
ES0021000001720511XQ;18/04/2018;5;0,245;R
ES0021000001720511XQ;18/04/2018;6;0,302;R
ES0021000001720511XQ;18/04/2018;7;2,127;R
ES0021000001720511XQ;18/04/2018;8;1,155;R
ES0021000001720511XQ;18/04/2018;9;0,228;R
ES0021000001720511XQ;18/04/2018;10;0,226;R
ES0021000001720511XQ;18/04/2018;11;0,284;R
ES0021000001720511XQ;18/04/2018;12;0,275;R
ES0021000001720511XQ;18/04/2018;13;0,226;R
ES0021000001720511XQ;18/04/2018;14;0,225;R
ES0021000001720511XQ;18/04/2018;15;0,257;R
ES0021000001720511XQ;18/04/2018;16;0,430;R
ES0021000001720511XQ;18/04/2018;17;1,410;R
ES0021000001720511XQ;18/04/2018;18;1,083;R
ES0021000001720511XQ;18/04/2018;19;0,336;R
ES0021000001720511XQ;18/04/2018;20;0,334;R
ES0021000001720511XQ;18/04/2018;21;0,520;R
ES0021000001720511XQ;18/04/2018;22;2,839;R
ES0021000001720511XQ;18/04/2018;23;0,875;R
ES0021000001720511XQ;18/04/2018;24;0,666;R
ES0021000001720511XQ;19/04/2018;1;1,340;R
ES0021000001720511XQ;19/04/2018;2;0,396;R
ES0021000001720511XQ;19/04/2018;3;0,296;R
ES0021000001720511XQ;19/04/2018;4;0,305;R
ES0021000001720511XQ;19/04/2018;5;0,274;R
ES0021000001720511XQ;19/04/2018;6;0,241;R
ES0021000001720511XQ;19/04/2018;7;1,154;R
ES0021000001720511XQ;19/04/2018;8;0,703;R
ES0021000001720511XQ;19/04/2018;9;0,340;R
ES0021000001720511XQ;19/04/2018;10;0,358;R
ES0021000001720511XQ;19/04/2018;11;0,446;R
ES0021000001720511XQ;19/04/2018;12;0,652;R
ES0021000001720511XQ;19/04/2018;13;0,821;R
ES0021000001720511XQ;19/04/2018;14;0,411;R
ES0021000001720511XQ;19/04/2018;15;0,716;R
ES0021000001720511XQ;19/04/2018;16;1,267;R
ES0021000001720511XQ;19/04/2018;17;2,258;R
ES0021000001720511XQ;19/04/2018;18;1,141;R
ES0021000001720511XQ;19/04/2018;19;0,420;R
ES0021000001720511XQ;19/04/2018;20;0,431;R
ES0021000001720511XQ;19/04/2018;21;1,982;R
ES0021000001720511XQ;19/04/2018;22;2,022;R
ES0021000001720511XQ;19/04/2018;23;1,847;R
ES0021000001720511XQ;19/04/2018;24;2,291;R
ES0021000001720511XQ;20/04/2018;1;1,621;R
ES0021000001720511XQ;20/04/2018;2;0,385;R
ES0021000001720511XQ;20/04/2018;3;0,279;R
ES0021000001720511XQ;20/04/2018;4;0,292;R
ES0021000001720511XQ;20/04/2018;5;0,247;R
ES0021000001720511XQ;20/04/2018;6;0,237;R
ES0021000001720511XQ;20/04/2018;7;1,879;R
ES0021000001720511XQ;20/04/2018;8;0,864;R
ES0021000001720511XQ;20/04/2018;9;0,289;R
ES0021000001720511XQ;20/04/2018;10;0,460;R
ES0021000001720511XQ;20/04/2018;11;0,778;R
ES0021000001720511XQ;20/04/2018;12;0,427;R
ES0021000001720511XQ;20/04/2018;13;0,464;R
ES0021000001720511XQ;20/04/2018;14;0,443;R
ES0021000001720511XQ;20/04/2018;15;0,371;R
ES0021000001720511XQ;20/04/2018;16;1,448;R
ES0021000001720511XQ;20/04/2018;17;1,175;R
ES0021000001720511XQ;20/04/2018;18;0,464;R
ES0021000001720511XQ;20/04/2018;19;0,340;R
ES0021000001720511XQ;20/04/2018;20;0,360;R
ES0021000001720511XQ;20/04/2018;21;0,318;R
ES0021000001720511XQ;20/04/2018;22;1,328;R
ES0021000001720511XQ;20/04/2018;23;1,147;R
ES0021000001720511XQ;20/04/2018;24;1,313;R
ES0021000001720511XQ;21/04/2018;1;0,673;R
ES0021000001720511XQ;21/04/2018;2;0,571;R
ES0021000001720511XQ;21/04/2018;3;0,395;R
ES0021000001720511XQ;21/04/2018;4;0,350;R
ES0021000001720511XQ;21/04/2018;5;0,418;R
ES0021000001720511XQ;21/04/2018;6;0,271;R
ES0021000001720511XQ;21/04/2018;7;0,256;R
ES0021000001720511XQ;21/04/2018;8;1,150;R
ES0021000001720511XQ;21/04/2018;9;1,167;R
ES0021000001720511XQ;21/04/2018;10;0,300;R
ES0021000001720511XQ;21/04/2018;11;0,753;R
ES0021000001720511XQ;21/04/2018;12;0,760;R
ES0021000001720511XQ;21/04/2018;13;0,464;R
ES0021000001720511XQ;21/04/2018;14;1,062;R
ES0021000001720511XQ;21/04/2018;15;1,964;R
ES0021000001720511XQ;21/04/2018;16;0,484;R
ES0021000001720511XQ;21/04/2018;17;0,444;R
ES0021000001720511XQ;21/04/2018;18;0,475;R
ES0021000001720511XQ;21/04/2018;19;0,409;R
ES0021000001720511XQ;21/04/2018;20;0,418;R
ES0021000001720511XQ;21/04/2018;21;0,476;R
ES0021000001720511XQ;21/04/2018;22;0,599;R
ES0021000001720511XQ;21/04/2018;23;1,020;R
ES0021000001720511XQ;21/04/2018;24;0,858;R
ES0021000001720511XQ;22/04/2018;1;0,845;R
ES0021000001720511XQ;22/04/2018;2;1,445;R
ES0021000001720511XQ;22/04/2018;3;0,288;R
ES0021000001720511XQ;22/04/2018;4;0,302;R
ES0021000001720511XQ;22/04/2018;5;0,267;R
ES0021000001720511XQ;22/04/2018;6;0,242;R
ES0021000001720511XQ;22/04/2018;7;0,234;R
ES0021000001720511XQ;22/04/2018;8;0,295;R
ES0021000001720511XQ;22/04/2018;9;0,259;R
ES0021000001720511XQ;22/04/2018;10;0,518;R
ES0021000001720511XQ;22/04/2018;11;0,348;R
ES0021000001720511XQ;22/04/2018;12;2,026;R
ES0021000001720511XQ;22/04/2018;13;2,277;R
ES0021000001720511XQ;22/04/2018;14;2,533;R
ES0021000001720511XQ;22/04/2018;15;2,011;R
ES0021000001720511XQ;22/04/2018;16;1,745;R
ES0021000001720511XQ;22/04/2018;17;1,531;R
ES0021000001720511XQ;22/04/2018;18;0,917;R
ES0021000001720511XQ;22/04/2018;19;1,221;R
ES0021000001720511XQ;22/04/2018;20;0,779;R
ES0021000001720511XQ;22/04/2018;21;0,456;R
ES0021000001720511XQ;22/04/2018;22;0,676;R
ES0021000001720511XQ;22/04/2018;23;0,544;R
ES0021000001720511XQ;22/04/2018;24;0,966;R
ES0021000001720511XQ;23/04/2018;1;1,303;R
ES0021000001720511XQ;23/04/2018;2;0,431;R
ES0021000001720511XQ;23/04/2018;3;0,262;R
ES0021000001720511XQ;23/04/2018;4;0,246;R
ES0021000001720511XQ;23/04/2018;5;0,263;R
ES0021000001720511XQ;23/04/2018;6;0,297;R
ES0021000001720511XQ;23/04/2018;7;0,256;R
ES0021000001720511XQ;23/04/2018;8;0,237;R
ES0021000001720511XQ;23/04/2018;9;1,401;R
ES0021000001720511XQ;23/04/2018;10;1,111;R
ES0021000001720511XQ;23/04/2018;11;0,261;R
ES0021000001720511XQ;23/04/2018;12;0,239;R
ES0021000001720511XQ;23/04/2018;13;0,252;R
ES0021000001720511XQ;23/04/2018;14;0,289;R
ES0021000001720511XQ;23/04/2018;15;0,251;R
ES0021000001720511XQ;23/04/2018;16;0,241;R
ES0021000001720511XQ;23/04/2018;17;0,265;R
ES0021000001720511XQ;23/04/2018;18;0,289;R
ES0021000001720511XQ;23/04/2018;19;0,246;R
ES0021000001720511XQ;23/04/2018;20;0,496;R
ES0021000001720511XQ;23/04/2018;21;0,708;R
ES0021000001720511XQ;23/04/2018;22;1,675;R
ES0021000001720511XQ;23/04/2018;23;1,459;R
ES0021000001720511XQ;23/04/2018;24;1,898;R
ES0021000001720511XQ;24/04/2018;1;0,412;R
ES0021000001720511XQ;24/04/2018;2;0,354;R
ES0021000001720511XQ;24/04/2018;3;0,295;R
ES0021000001720511XQ;24/04/2018;4;0,244;R
ES0021000001720511XQ;24/04/2018;5;0,236;R
ES0021000001720511XQ;24/04/2018;6;0,265;R
ES0021000001720511XQ;24/04/2018;7;2,007;R
ES0021000001720511XQ;24/04/2018;8;1,316;R
ES0021000001720511XQ;24/04/2018;9;0,234;R
ES0021000001720511XQ;24/04/2018;10;0,235;R
ES0021000001720511XQ;24/04/2018;11;0,283;R
ES0021000001720511XQ;24/04/2018;12;0,173;R
ES0021000001720511XQ;24/04/2018;13;0,094;R
ES0021000001720511XQ;24/04/2018;14;0,093;R
ES0021000001720511XQ;24/04/2018;15;0,154;R
ES0021000001720511XQ;24/04/2018;16;0,748;R
ES0021000001720511XQ;24/04/2018;17;1,149;R
ES0021000001720511XQ;24/04/2018;18;1,961;R
ES0021000001720511XQ;24/04/2018;19;0,237;R
ES0021000001720511XQ;24/04/2018;20;0,412;R
ES0021000001720511XQ;24/04/2018;21;1,396;R
ES0021000001720511XQ;24/04/2018;22;1,659;R
ES0021000001720511XQ;24/04/2018;23;1,240;R
ES0021000001720511XQ;24/04/2018;24;2,623;R
ES0021000001720511XQ;25/04/2018;1;1,093;R
ES0021000001720511XQ;25/04/2018;2;0,262;R
ES0021000001720511XQ;25/04/2018;3;0,257;R
ES0021000001720511XQ;25/04/2018;4;0,293;R
ES0021000001720511XQ;25/04/2018;5;0,307;R
ES0021000001720511XQ;25/04/2018;6;0,266;R
ES0021000001720511XQ;25/04/2018;7;1,712;R
ES0021000001720511XQ;25/04/2018;8;1,242;R
ES0021000001720511XQ;25/04/2018;9;0,294;R
ES0021000001720511XQ;25/04/2018;10;0,255;R
ES0021000001720511XQ;25/04/2018;11;0,229;R
ES0021000001720511XQ;25/04/2018;12;0,281;R
ES0021000001720511XQ;25/04/2018;13;0,285;R
ES0021000001720511XQ;25/04/2018;14;0,236;R
ES0021000001720511XQ;25/04/2018;15;0,232;R
ES0021000001720511XQ;25/04/2018;16;0,698;R
ES0021000001720511XQ;25/04/2018;17;1,022;R
ES0021000001720511XQ;25/04/2018;18;0,358;R
ES0021000001720511XQ;25/04/2018;19;0,573;R
ES0021000001720511XQ;25/04/2018;20;1,183;R
ES0021000001720511XQ;25/04/2018;21;0,453;R
ES0021000001720511XQ;25/04/2018;22;0,946;R
ES0021000001720511XQ;25/04/2018;23;0,909;R
ES0021000001720511XQ;25/04/2018;24;2,287;R
ES0021000001720511XQ;26/04/2018;1;1,099;R
ES0021000001720511XQ;26/04/2018;2;0,303;R
ES0021000001720511XQ;26/04/2018;3;0,247;R
ES0021000001720511XQ;26/04/2018;4;0,250;R
ES0021000001720511XQ;26/04/2018;5;0,281;R
ES0021000001720511XQ;26/04/2018;6;0,299;R
ES0021000001720511XQ;26/04/2018;7;1,836;R
ES0021000001720511XQ;26/04/2018;8;0,641;R
ES0021000001720511XQ;26/04/2018;9;0,296;R
ES0021000001720511XQ;26/04/2018;10;0,320;R
ES0021000001720511XQ;26/04/2018;11;0,628;R
ES0021000001720511XQ;26/04/2018;12;0,780;R
ES0021000001720511XQ;26/04/2018;13;0,441;R
ES0021000001720511XQ;26/04/2018;14;0,421;R
ES0021000001720511XQ;26/04/2018;15;0,952;R
ES0021000001720511XQ;26/04/2018;16;1,043;R
ES0021000001720511XQ;26/04/2018;17;1,745;R
ES0021000001720511XQ;26/04/2018;18;1,040;R
ES0021000001720511XQ;26/04/2018;19;0,442;R
ES0021000001720511XQ;26/04/2018;20;0,448;R
ES0021000001720511XQ;26/04/2018;21;0,578;R
ES0021000001720511XQ;26/04/2018;22;1,110;R
ES0021000001720511XQ;26/04/2018;23;0,959;R
ES0021000001720511XQ;26/04/2018;24;1,401;R
ES0021000001720511XQ;27/04/2018;1;1,654;R
ES0021000001720511XQ;27/04/2018;2;0,344;R
ES0021000001720511XQ;27/04/2018;3;0,289;R
ES0021000001720511XQ;27/04/2018;4;0,322;R
ES0021000001720511XQ;27/04/2018;5;0,331;R
ES0021000001720511XQ;27/04/2018;6;1,450;R
ES0021000001720511XQ;27/04/2018;7;0,883;R
ES0021000001720511XQ;27/04/2018;8;0,362;R
ES0021000001720511XQ;27/04/2018;9;0,366;R
ES0021000001720511XQ;27/04/2018;10;0,476;R
ES0021000001720511XQ;27/04/2018;11;0,865;R
ES0021000001720511XQ;27/04/2018;12;0,459;R
ES0021000001720511XQ;27/04/2018;13;0,416;R
ES0021000001720511XQ;27/04/2018;14;0,621;R
ES0021000001720511XQ;27/04/2018;15;1,401;R
ES0021000001720511XQ;27/04/2018;16;0,476;R
ES0021000001720511XQ;27/04/2018;17;0,616;R
ES0021000001720511XQ;27/04/2018;18;0,413;R
ES0021000001720511XQ;27/04/2018;19;0,415;R
ES0021000001720511XQ;27/04/2018;20;0,451;R
ES0021000001720511XQ;27/04/2018;21;0,470;R
ES0021000001720511XQ;27/04/2018;22;0,682;R
ES0021000001720511XQ;27/04/2018;23;0,817;R
ES0021000001720511XQ;27/04/2018;24;1,572;R
ES0021000001720511XQ;28/04/2018;1;0,692;R
ES0021000001720511XQ;28/04/2018;2;0,689;R
ES0021000001720511XQ;28/04/2018;3;0,641;R
ES0021000001720511XQ;28/04/2018;4;0,267;R
ES0021000001720511XQ;28/04/2018;5;0,254;R
ES0021000001720511XQ;28/04/2018;6;0,283;R
ES0021000001720511XQ;28/04/2018;7;0,300;R
ES0021000001720511XQ;28/04/2018;8;0,278;R
ES0021000001720511XQ;28/04/2018;9;0,243;R
ES0021000001720511XQ;28/04/2018;10;0,247;R
ES0021000001720511XQ;28/04/2018;11;1,483;R
ES0021000001720511XQ;28/04/2018;12;2,358;R
ES0021000001720511XQ;28/04/2018;13;1,542;R
ES0021000001720511XQ;28/04/2018;14;2,338;R
ES0021000001720511XQ;28/04/2018;15;3,337;R
ES0021000001720511XQ;28/04/2018;16;0,968;R
ES0021000001720511XQ;28/04/2018;17;1,374;R
ES0021000001720511XQ;28/04/2018;18;0,965;R
ES0021000001720511XQ;28/04/2018;19;0,371;R
ES0021000001720511XQ;28/04/2018;20;0,578;R
ES0021000001720511XQ;28/04/2018;21;1,123;R
ES0021000001720511XQ;28/04/2018;22;1,786;R
ES0021000001720511XQ;28/04/2018;23;1,196;R
ES0021000001720511XQ;28/04/2018;24;0,926;R
ES0021000001720511XQ;29/04/2018;1;2,046;R
ES0021000001720511XQ;29/04/2018;2;0,595;R
ES0021000001720511XQ;29/04/2018;3;0,325;R
ES0021000001720511XQ;29/04/2018;4;0,285;R
ES0021000001720511XQ;29/04/2018;5;0,242;R
ES0021000001720511XQ;29/04/2018;6;0,290;R
ES0021000001720511XQ;29/04/2018;7;0,272;R
ES0021000001720511XQ;29/04/2018;8;0,240;R
ES0021000001720511XQ;29/04/2018;9;0,235;R
ES0021000001720511XQ;29/04/2018;10;0,528;R
ES0021000001720511XQ;29/04/2018;11;0,831;R
ES0021000001720511XQ;29/04/2018;12;0,975;R
ES0021000001720511XQ;29/04/2018;13;1,664;R
ES0021000001720511XQ;29/04/2018;14;1,920;R
ES0021000001720511XQ;29/04/2018;15;1,947;R
ES0021000001720511XQ;29/04/2018;16;1,446;R
ES0021000001720511XQ;29/04/2018;17;0,791;R
ES0021000001720511XQ;29/04/2018;18;0,485;R
ES0021000001720511XQ;29/04/2018;19;0,659;R
ES0021000001720511XQ;29/04/2018;20;0,596;R
ES0021000001720511XQ;29/04/2018;21;0,668;R
ES0021000001720511XQ;29/04/2018;22;1,149;R
ES0021000001720511XQ;29/04/2018;23;1,350;R
ES0021000001720511XQ;29/04/2018;24;2,310;R
ES0021000001720511XQ;30/04/2018;1;0,657;R
ES0021000001720511XQ;30/04/2018;2;0,618;R
ES0021000001720511XQ;30/04/2018;3;0,536;R
ES0021000001720511XQ;30/04/2018;4;0,327;R
ES0021000001720511XQ;30/04/2018;5;0,483;R
ES0021000001720511XQ;30/04/2018;6;0,328;R
ES0021000001720511XQ;30/04/2018;7;0,273;R
ES0021000001720511XQ;30/04/2018;8;0,258;R
ES0021000001720511XQ;30/04/2018;9;0,232;R
ES0021000001720511XQ;30/04/2018;10;1,105;R
ES0021000001720511XQ;30/04/2018;11;1,860;R
ES0021000001720511XQ;30/04/2018;12;2,120;R
ES0021000001720511XQ;30/04/2018;13;0,618;R
ES0021000001720511XQ;30/04/2018;14;0,532;R
ES0021000001720511XQ;30/04/2018;15;1,866;R
ES0021000001720511XQ;30/04/2018;16;0,825;R
ES0021000001720511XQ;30/04/2018;17;1,087;R
ES0021000001720511XQ;30/04/2018;18;0,322;R
ES0021000001720511XQ;30/04/2018;19;0,282;R
ES0021000001720511XQ;30/04/2018;20;0,398;R
ES0021000001720511XQ;30/04/2018;21;0,435;R
ES0021000001720511XQ;30/04/2018;22;1,217;R
ES0021000001720511XQ;30/04/2018;23;0,955;R
ES0021000001720511XQ;30/04/2018;24;0,531;R
